Entry,uniref50id,EC number,Taxonomic lineage (SUPERKINGDOM),EMBL_CDS_id
C0MAM1,UniRef50_O05269,1.7.1.7,Bacteria,CAW93839.1
Q1QJU8,UniRef50_Q0AV19,1.1.1.86,Bacteria,ABE63499.1
Q7MYW1,UniRef50_Q8FAG4,1.8.4.11,Bacteria,CAE16927.1
B7HPN3,UniRef50_Q6HDI8,1.1.1.25,Bacteria,ACJ81825.1
B7NHW4,UniRef50_Q8EIQ6,1.4.4.2,Bacteria,CAR19436.1
A1S1I8,UniRef50_P28793,4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35,Bacteria,ABL98244.1
Q65RB1,UniRef50_P10370,1.1.1.23,Bacteria,AAU38499.1
Q2FZQ3,UniRef50_P54616,1.3.1.39,Bacteria,ABD30072.1
Q21K21,UniRef50_Q820Q4,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,ABD80958.1
B5EV28,UniRef50_Q6WRT6,1.7.99.1,Bacteria,ACH64570.1
Q5HF65,UniRef50_Q6LX40,1.4.1.1,Bacteria,AAW38287.1
A4IL46,UniRef50_A4IL46,1.2.1.38,Bacteria,ABO66050.1
Q04M75,UniRef50_Q02418,1.1.1.17,Bacteria,ABJ54824.1
B2V515,UniRef50_O59651,1.11.1.21,Bacteria,ACD52530.1
P65500,UniRef50_Q49617,1.4.3.16,Bacteria,SIU00225.1
A5WGG4,UniRef50_C5BI30,1.5.1.5; 3.5.4.9,Bacteria,ABQ94755.1
D0L658,UniRef50_A0QQJ4,1.1.98.2,Bacteria,ACY23544.1
A6W2V6,UniRef50_C1I202,1.6.5.2,Bacteria,ABR73035.1
B4RUH2,UniRef50_B4RUH2,1.13.11.11,Bacteria,AEA97384.1
A8G3V6,UniRef50_A5GSH0,1.2.1.41,Bacteria,ABV50287.1
Q2GEH4,UniRef50_Q2GEH4,1.1.1.94,Bacteria,ABD46201.1
Q6AFK3,UniRef50_Q6AFK3,1.1.1.94,Bacteria,AAT88842.1
P51056,UniRef50_P51056,1.2.4.2,Bacteria,AAA61785.1
P51056,UniRef50_P51056,1.2.4.2,Bacteria,CAA54874.1
P51056,UniRef50_P51056,1.2.4.2,Bacteria,AAO90898.1
P51056,UniRef50_P51056,1.2.4.2,Bacteria,AAA74135.1
A1UEU3,UniRef50_A4TCI6,1.17.1.8,Bacteria,ABL91351.1
A8ERT8,UniRef50_A8ERT8,1.2.1.70,Bacteria,ABV66662.1
B4S5H3,UniRef50_B4S5H3,1.7.1.13,Bacteria,ACF45570.1
C3KVF0,UniRef50_Q892U0,1.1.1.27,Bacteria,ACQ53261.1
B1WQ89,UniRef50_Q8CM25,1.10.3.9,Bacteria,ACB50011.1
B1WQ89,UniRef50_Q8CM25,1.10.3.9,Bacteria,ACB51833.1
A4T318,UniRef50_Q8NTB0,1.3.1.98,Bacteria,ABP42586.1
Q99ZS9,UniRef50_Q5LYN3,1.3.1.98,Bacteria,AAK33979.1
Q99ZS9,UniRef50_Q5LYN3,1.3.1.98,Bacteria,AAZ51443.1
A1KF54,UniRef50_Q7U2I0,1.2.1.79,Bacteria,CAL70255.1
Q4UKI8,UniRef50_Q4UKI8,1.2.4.2,Bacteria,AAY61943.1
C3LAU3,UniRef50_Q81GF2,1.2.4.2,Bacteria,ACP15259.1
A4VM82,UniRef50_Q3KFI8,1.13.11.54; 1.13.11.53,Bacteria,ABP80083.1
A7NAH8,UniRef50_B0TZJ6,1.4.4.2,Bacteria,ABU60981.1
Q6GBA2,UniRef50_O31678,1.7.1.13,Bacteria,CAG42469.1
B5Z2Q2,UniRef50_Q13QI0,1.14.13.127,Bacteria,ACI36886.1
A4XIL7,UniRef50_C8WR67,1.1.1.86,Bacteria,ABP66752.1
A6LIT0,UniRef50_Q8A7G0,1.7.1.13,Bacteria,ABR45594.1
A7WXE5,UniRef50_Q2FK96,1.14.99.48,Bacteria,BAF77047.1
Q07251,UniRef50_Q07251,1.1.1.27,Bacteria,CAA80432.1
Q07251,UniRef50_Q07251,1.1.1.27,Bacteria,CAJ91814.1
Q57KE9,UniRef50_Q9KTK0,1.7.1.13,Bacteria,AAX66813.1
A0B8J7,UniRef50_Q8TK95,1.5.1.5; 3.5.4.9,Archaea,ABK15021.1
P08694,UniRef50_P47227,1.3.1.56,Bacteria,AAA25752.1
B3PSB9,UniRef50_Q8G257,1.17.7.4,Bacteria,ACE90041.1
B8H806,UniRef50_Q82M83,1.1.1.25,Bacteria,ACL41809.1
B1J133,UniRef50_Q3SG61,1.2.1.41,Bacteria,ACA71115.1
B1MJT8,UniRef50_B1MJT8,1.2.1.10,Bacteria,CAM64445.1
B1Y6P0,UniRef50_B1Y6P0,1.1.1.94,Bacteria,ACB36068.1
B5Z1R1,UniRef50_P49189,1.2.1.8,Bacteria,ACI39840.1
B8ISP2,UniRef50_B1M282,1.3.-.-,Bacteria,ACL60691.1
A5CWZ1,UniRef50_Q0AV19,1.1.1.86,Bacteria,BAF61532.1
C3L127,UniRef50_A7FWA9,1.1.1.25,Bacteria,ACQ52177.1
A2SL36,UniRef50_C1DN56,1.2.1.10,Bacteria,ABM96275.1
Q252N9,UniRef50_Q9Z7J1,1.2.1.70,Bacteria,BAE81749.1
B2RJV4,UniRef50_Q7MUY2,1.3.1.98,Bacteria,BAG33649.1
B0RIH2,UniRef50_Q1GXL1,1.1.5.4,Bacteria,CAQ00286.1
A5CF57,UniRef50_A8F1N2,1.18.1.2,Bacteria,CAM80936.1
Q8DUL0,UniRef50_Q8DUL0,1.7.1.13,Bacteria,AAN58623.1
P46713,UniRef50_P54226,1.2.1.12,Bacteria,AAA17130.1
P46713,UniRef50_P54226,1.2.1.12,Bacteria,CAC30078.1
Q88PD5,UniRef50_P09223,1.15.1.1,Bacteria,AAN66540.1
A5IGU1,UniRef50_Q8Y288,1.7.1.13,Bacteria,ABQ56591.1
Q0S275,UniRef50_Q73VS1,1.1.1.267,Bacteria,ABG98361.1
P66784,UniRef50_A0R610,1.1.1.333,Bacteria,SIU02449.1
Q5WAV8,UniRef50_A4ILI2,1.3.1.98,Bacteria,BAD66502.1
B7JN03,UniRef50_Q7N706,1.17.7.3,Bacteria,ACK87719.1
B2JPU0,UniRef50_Q9RTU4,1.1.1.103,Bacteria,ACC73281.1
Q30S81,UniRef50_P0C632,1.17.7.4,Bacteria,ABB44150.1
Q6G011,UniRef50_A9IVC8,1.3.-.-,Bacteria,CAF26032.1
P84623,UniRef50_P84623,1.8.-.-,Archaea,ADB58599.1
P58407,UniRef50_P11386,1.1.1.37,Archaea,BAB66902.2
B7MYF0,UniRef50_P72241,1.17.7.3,Bacteria,CAR09116.2
A5G3L2,UniRef50_Q74D53,1.1.1.37,Bacteria,ABQ26380.1
C0MF02,UniRef50_O05269,1.7.1.7,Bacteria,CAW99190.1
P41578,UniRef50_P00350,1.1.1.44,Bacteria,AAC43820.1
P24295,UniRef50_P24295,1.4.1.2,Bacteria,CAA77805.1
Q2FZJ9,UniRef50_Q49WI4,1.10.3.-,Bacteria,ABD30126.1
B5BA70,UniRef50_Q8ZPV0,1.2.1.71,Bacteria,CAR59609.1
P09738,UniRef50_P09738,1.15.1.1,Bacteria,BAB86870.1
P09738,UniRef50_P09738,1.15.1.1,Bacteria,AAN58363.1
Q8RCS0,UniRef50_O65992,1.1.1.17,Bacteria,AAM23634.1
B8E5E3,UniRef50_Q9PCE6,1.3.1.9,Bacteria,ACK47232.1
A2S2A2,UniRef50_Q82XV0,1.17.7.3,Bacteria,ABN03067.2
B1MFK2,UniRef50_B1MFK2,1.13.11.-,Bacteria,CAM60402.1
B2SA42,UniRef50_Q8FKI8,1.2.1.8,Bacteria,ACD72072.1
Q6HAI0,UniRef50_O05269,1.7.1.7,Bacteria,AAT62666.1
A8ANI2,UniRef50_Q9ZFE7,1.13.11.54; 1.13.11.53,Bacteria,ABV15045.1
A9NA76,UniRef50_Q2YCK3,1.4.4.2,Bacteria,ABX77297.1
P9WGQ2,UniRef50_P9WGQ2,1.-.-.-,Bacteria,AAK46025.1
A6QHV6,UniRef50_Q8ENQ5,1.20.4.4,Bacteria,BAF67938.1
B4RR35,UniRef50_Q8ZRX8,1.17.1.8,Bacteria,ACF31093.1
A6L5H1,UniRef50_A6L5H1,1.3.1.14,Bacteria,ABR40935.1
Q4LAA8,UniRef50_Q5WJS9,1.20.4.4,Bacteria,BAE03417.1
Q6L0C3,UniRef50_Q6L0C3,1.1.1.37,Archaea,AAT43579.1
P40397,UniRef50_P40397,1.-.-.-,Bacteria,CAA74547.1
P40397,UniRef50_P40397,1.-.-.-,Bacteria,CAB12880.1
P40397,UniRef50_P40397,1.-.-.-,Bacteria,AAB30863.1
A1AHB7,UniRef50_Q65WJ9,1.1.1.130,Bacteria,ABJ03057.1
Q8XMI8,UniRef50_Q0TT95,1.1.1.25,Bacteria,BAB80406.1
Q8PGC9,UniRef50_Q9KTV1,1.4.99.-,Bacteria,AAM38531.1
Q12FJ1,UniRef50_Q12FJ1,1.14.99.60,Bacteria,ABE42701.1
Q3JVB9,UniRef50_Q2T0L2,1.3.1.98,Bacteria,ABA49889.1
Q28L73,UniRef50_Q88P65,1.4.4.2,Bacteria,ABD56539.1
Q7VTR9,UniRef50_Q7VTR9,1.3.5.2,Bacteria,CAE43705.1
Q06PW6,UniRef50_Q7VNX8,1.7.2.2,Bacteria,ABG89201.1
Q1R9L3,UniRef50_P39185,1.9.6.1,Bacteria,ABE07951.1
A9R4X7,UniRef50_Q6WRT6,1.7.99.1,Bacteria,ABX85100.1
P0A087,UniRef50_Q5WH73,1.8.4.12,Bacteria,BAB95178.1
Q92S77,UniRef50_A6U5U0,1.3.5.2,Bacteria,CAC45121.1
Q2FI17,UniRef50_Q49WI4,1.10.3.-,Bacteria,ABD22477.1
B9MBP0,UniRef50_Q9ZF99,1.1.1.37,Bacteria,ACM33719.1
A1K9V0,UniRef50_O59651,1.11.1.21,Bacteria,CAL95605.1
Q317T6,UniRef50_A2BTT7,1.1.1.25,Bacteria,ABB50859.1
A8A3P5,UniRef50_P38038,1.8.1.2,Bacteria,ABV07149.1
C4ZUM4,UniRef50_P25924,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,ACR63253.1
Q8Z201,UniRef50_P25924,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,AAO71497.1
Q8Z201,UniRef50_P25924,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,CAD08136.1
F1SVH7,UniRef50_F1SVH7,1.12.98.3,Archaea,AAF65732.1
F1SVH7,UniRef50_F1SVH7,1.12.98.3,Archaea,AAM32186.1
Q82W45,UniRef50_B8EKI5,1.8.1.2,Bacteria,CAD84763.1
Q884P2,UniRef50_Q3KFI8,1.13.11.54; 1.13.11.53,Bacteria,AAO55564.1
A4XY05,UniRef50_Q883B5,1.5.1.5; 3.5.4.9,Bacteria,ABP86221.1
Q6GGZ5,UniRef50_P0C601,1.2.4.2,Bacteria,CAG40422.1
A5W4E5,UniRef50_Q52060,1.2.1.10,Bacteria,ABQ79005.1
Q21AX5,UniRef50_Q9S2B5,1.13.11.5,Bacteria,ABD86461.1
Q1QAF5,UniRef50_P24404,1.1.1.85,Bacteria,ABE75348.1
Q5PIS9,UniRef50_Q8ZLN1,1.1.1.25,Bacteria,AAV79084.1
B4SYT3,UniRef50_P39185,1.9.6.1,Bacteria,ACF62660.1
A8GLB8,UniRef50_Q8EKN9,1.1.1.94,Bacteria,ABV43908.1
Q98CB9,UniRef50_P40402,1.14.14.5,Bacteria,BAB51702.1
Q9PF29,UniRef50_Q9PF29,1.8.4.12,Bacteria,AAF83659.1
A4WR94,UniRef50_D5ANS3,1.3.7.7,Bacteria,ABP69908.1
Q2GGH5,UniRef50_Q5GRV1,1.18.1.2,Bacteria,ABD44655.1
G8XHD5,UniRef50_G8XHD5,1.14.20.-,Bacteria,AEW98881.1
Q54794,UniRef50_Q54794,1.14.19.6,Bacteria,CAA60415.1
Q53239,UniRef50_P25006,1.7.2.1,Bacteria,AAB05767.1
Q53239,UniRef50_P25006,1.7.2.1,Bacteria,ABP70488.1
P24164,UniRef50_P80534,1.2.1.12,Bacteria,AAA25069.1
P24164,UniRef50_P80534,1.2.1.12,Bacteria,AAA25068.1
A1BES5,UniRef50_K4LVZ1,1.1.1.86,Bacteria,ABL64902.1
Q2ISY7,UniRef50_P26163,1.3.7.7,Bacteria,ABD08673.1
A6VEI3,UniRef50_Q1QXE1,1.1.99.1; 1.2.1.8,Bacteria,ABR85536.1
Q3K8F9,UniRef50_Q883Y4,1.1.1.94,Bacteria,ABA75945.1
A5FXD9,UniRef50_A9HE99,1.17.1.8,Bacteria,ABQ30271.1
B3R6W9,UniRef50_Q0K6L4,1.14.99.60,Bacteria,CAQ70669.1
B7NHU3,UniRef50_Q8XAS9,1.1.1.38,Bacteria,CAR17874.1
F2Z610,UniRef50_P29051,1.4.1.-,Archaea,AAW19066.1
Q3IFM1,UniRef50_P0C0B2,1.8.1.2,Bacteria,CAI85259.1
Q8NWR6,UniRef50_P0C601,1.2.4.2,Bacteria,BAB95168.1
B5YJV1,UniRef50_P51696,1.5.1.5; 3.5.4.9,Bacteria,ACI20383.1
A1U3C3,UniRef50_Q3SG61,1.2.1.41,Bacteria,ABM19492.1
C3LEY8,UniRef50_Q81C25,1.1.5.4,Bacteria,ACP12399.1
Q6GIM7,UniRef50_P80880,1.8.1.9,Bacteria,CAG39828.1
P59934,UniRef50_P31896,1.2.7.4,Bacteria,ABB14432.1
O08469,UniRef50_O08469,1.14.-.-,Bacteria,CAA71937.1
O08469,UniRef50_O08469,1.14.-.-,Bacteria,AAB80898.1
O08469,UniRef50_O08469,1.14.-.-,Bacteria,CAB14615.1
Q6HBI9,UniRef50_A4ILI2,1.3.1.98,Bacteria,AAT63301.1
Q5L055,UniRef50_Q81C25,1.1.5.4,Bacteria,BAD75681.1
P21907,UniRef50_P21907,1.1.1.49,Bacteria,AAA27692.1
P21907,UniRef50_P21907,1.1.1.49,Bacteria,AAG29865.1
P21907,UniRef50_P21907,1.1.1.49,Bacteria,AAV88991.1
Q1C5T7,UniRef50_Q8EKQ2,1.3.3.3,Bacteria,ABG14185.1
Q59723,UniRef50_Q59723,1.14.14.84,Bacteria,AAA25810.1
Q54728,UniRef50_P39353,1.-.-.-,Bacteria,AAK75765.1
Q54728,UniRef50_P39353,1.-.-.-,Bacteria,AAC44397.1
A7MN58,UniRef50_P27505,1.3.3.11,Bacteria,ABU78223.1
A8EY08,UniRef50_A8F119,1.3.-.-,Bacteria,ABV73241.1
Q9ZD32,UniRef50_Q9ZD32,1.5.1.5; 3.5.4.9,Bacteria,CAA14967.1
P94498,UniRef50_P94498,1.8.4.8,Bacteria,AAC44833.1
P94498,UniRef50_P94498,1.8.4.8,Bacteria,CAA04409.1
P94498,UniRef50_P94498,1.8.4.8,Bacteria,CAB13431.1
B8GWR7,UniRef50_Q9A709,1.1.1.267,Bacteria,ACL95459.1
Q5ZZ95,UniRef50_Q5ZZ95,1.4.4.2,Bacteria,AAU26223.1
P0A9I9,UniRef50_P0A9I9,1.7.1.15,Bacteria,AAG58474.1
P0A9I9,UniRef50_P0A9I9,1.7.1.15,Bacteria,BAB37640.1
B7H047,UniRef50_Q2S0M9,1.1.1.86,Bacteria,ACJ58005.1
P63714,UniRef50_P63714,1.14.-.-,Bacteria,SIU00902.1
P69049,UniRef50_Q5ZT17,1.15.1.1,Bacteria,AAB36467.1
Q9KLJ6,UniRef50_Q9KLJ6,1.1.5.3,Bacteria,AAF96646.1
A1S4X3,UniRef50_Q31HQ4,1.5.1.5; 3.5.4.9,Bacteria,ABL99429.1
A5GMM6,UniRef50_Q9Z565,1.1.1.86,Bacteria,CAK24191.1
Q8CN24,UniRef50_Q4L919,1.2.1.3,Bacteria,AAO05713.1
Q8RBI6,UniRef50_Q8RBI6,1.17.1.8,Bacteria,AAM24088.1
B0T152,UniRef50_C4ZQD6,1.-.-.-,Bacteria,ABZ69156.1
Q15MY4,UniRef50_P05989,1.1.1.86,Bacteria,ABG42754.1
Q5ZT75,UniRef50_Q5ZT75,1.7.1.17,Bacteria,AAU28352.1
A5UUJ6,UniRef50_Q9F716,1.3.7.7,Bacteria,ABQ90299.1
A0R4Y3,UniRef50_A0R4Y3,1.14.15.29,Bacteria,ABK74881.1
A0R4Y3,UniRef50_A0R4Y3,1.14.15.29,Bacteria,AFP42267.1
Q9XBR5,UniRef50_C1I202,1.6.5.2,Bacteria,AAD42410.1
Q9XBR5,UniRef50_C1I202,1.6.5.2,Bacteria,AAV89959.1
Q8Z553,UniRef50_Q8FFN4,1.1.5.3,Bacteria,CAD07517.1
Q8Z553,UniRef50_Q8FFN4,1.1.5.3,Bacteria,AAO68285.1
Q88FC9,UniRef50_Q883Y4,1.1.1.94,Bacteria,AAN69750.1
B1KJM7,UniRef50_Q5LSJ4,1.13.11.6,Bacteria,ACA85700.1
Q5V450,UniRef50_Q18KS0,1.1.1.25,Archaea,AAV45702.1
Q8Y1C6,UniRef50_Q4J9L3,1.8.4.11,Bacteria,CAD14294.1
Q669E1,UniRef50_A7MEY6,1.16.-.-,Bacteria,CAH21784.1
Q8UH56,UniRef50_Q8FKI8,1.2.1.8,Bacteria,AAK86635.1
E4RUV9,UniRef50_E4RUV9,1.17.99.6,Bacteria,ADQ16982.1
Q8UIV8,UniRef50_Q8YDC8,1.17.1.8,Bacteria,AAK86003.2
Q6D2V8,UniRef50_Q6D2V8,1.13.11.54; 1.13.11.53,Bacteria,CAG75886.1
Q48335,UniRef50_Q48335,1.2.1.59,Archaea,AAB03730.1
P37941,UniRef50_P37941,1.2.4.4,Bacteria,AAA22279.1
P37941,UniRef50_P37941,1.2.4.4,Bacteria,BAA12599.1
P37941,UniRef50_P37941,1.2.4.4,Bacteria,CAB14335.1
Q6GDC6,UniRef50_Q8CQ95,1.1.1.23,Bacteria,CAG41735.1
Q04945,UniRef50_Q04944,1.1.1.-,Bacteria,AAA23207.1
Q04945,UniRef50_Q04944,1.1.1.-,Bacteria,AAK81231.1
Q21DT6,UniRef50_O59651,1.11.1.21,Bacteria,ABD83143.1
Q326D1,UniRef50_Q87H06,1.7.1.7,Bacteria,ABB64827.1
Q39ZR6,UniRef50_P61740,1.1.1.94,Bacteria,ABB30258.1
Q9RRE5,UniRef50_Q1IWG2,1.2.1.70,Bacteria,AAF12088.1
Q815R9,UniRef50_A4ILI2,1.3.1.98,Bacteria,AAP11932.1
B0UAJ8,UniRef50_Q9ANL0,1.11.1.15,Bacteria,ACA17913.1
B7V1A6,UniRef50_Q888N4,1.1.1.86,Bacteria,CAW29833.1
A4JG19,UniRef50_Q9CH85,1.5.1.5; 3.5.4.9,Bacteria,ABO55222.1
O66780,UniRef50_O66780,1.11.1.15,Bacteria,AAC06736.1
A8ILC6,UniRef50_P93052,1.1.1.37,Bacteria,BAF90014.1
A4IR05,UniRef50_P58676,1.17.7.4,Bacteria,ABO67759.1
B7IB81,UniRef50_A4XZC2,1.14.99.60,Bacteria,ACJ42578.1
A5V4U1,UniRef50_A4XXZ2,1.5.1.5; 3.5.4.9,Bacteria,ABQ67307.1
Q930I4,UniRef50_Q483H8,1.1.-.-,Bacteria,AAK64870.1
B7MQQ8,UniRef50_Q8X7W8,1.14.11.-,Bacteria,CAR06974.1
A4TKN8,UniRef50_Q9HYD5,1.1.1.38,Bacteria,ABP39850.1
P43800,UniRef50_Q9CL07,1.1.5.3,Bacteria,AAC22344.1
A1W7K9,UniRef50_Q21WR9,1.4.3.5,Bacteria,ABM42234.1
Q8YFK3,UniRef50_A6WWA8,1.4.3.5,Bacteria,AAL52698.1
Q2J717,UniRef50_Q8NP12,1.17.7.3,Bacteria,ABD12925.1
Q1R7Y9,UniRef50_Q31X75,1.18.1.-,Bacteria,ABE08525.1
A0B459,UniRef50_Q9RTU4,1.1.1.103,Bacteria,ABK12435.1
P43837,UniRef50_P76558,1.1.1.40,Bacteria,AAC22896.1
P56998,UniRef50_P56998,1.16.3.1,Bacteria,CAM08550.1
P84621,UniRef50_P84621,1.8.-.-,Archaea,ADB58600.1
P16142,UniRef50_P16142,1.1.1.310; 1.1.1.37; 1.1.1.82,Archaea,CAA36010.1
P16142,UniRef50_P16142,1.1.1.310; 1.1.1.37; 1.1.1.82,Archaea,CAA36133.1
P16142,UniRef50_P16142,1.1.1.310; 1.1.1.37; 1.1.1.82,Archaea,ADP77191.1
B5ZUG2,UniRef50_Q8YFY2,1.1.99.1; 1.2.1.8,Bacteria,ACI54071.1
P37143,UniRef50_P37143,1.1.1.3,Bacteria,BAA40414.1
Q6ZEM6,UniRef50_Q6ZEM6,1.20.4.1,Bacteria,BAD01874.1
B7M7Y3,UniRef50_Q8EAC7,1.7.2.2,Bacteria,CAR01050.1
Q394J5,UniRef50_Q394J5,1.7.1.17,Bacteria,ABB12121.1
Q73SS1,UniRef50_P46724,1.2.1.70,Bacteria,AAS06552.1
Q6F9J1,UniRef50_P27505,1.3.3.11,Bacteria,CAG69273.1
B1YXP0,UniRef50_Q9RTU4,1.1.1.103,Bacteria,ACB65590.1
P27306,UniRef50_Q8X727,1.6.1.1,Bacteria,AAC43068.1
P27306,UniRef50_Q8X727,1.6.1.1,Bacteria,AAC76944.2
P27306,UniRef50_Q8X727,1.6.1.1,Bacteria,BAE77349.1
P27306,UniRef50_Q8X727,1.6.1.1,Bacteria,CAA46822.1
C4L0V1,UniRef50_O31678,1.7.1.13,Bacteria,ACQ70914.1
B0USH2,UniRef50_Q5E6W0,1.2.1.41,Bacteria,ACA32400.1
P47470,UniRef50_P47470,1.5.1.3,Bacteria,AAC71449.1
C4XLT6,UniRef50_C6BYZ0,1.1.1.94,Bacteria,BAH74674.1
Q0W9V5,UniRef50_A1JT62,1.1.1.79; 1.1.1.81,Bacteria,CAL22649.1
Q0W9V5,UniRef50_A1JT62,1.1.1.79; 1.1.1.81,Bacteria,AAM87639.1
Q0W9V5,UniRef50_A1JT62,1.1.1.79; 1.1.1.81,Bacteria,AAS64128.1
Q6GDS2,UniRef50_P63940,1.1.1.28,Bacteria,CAG41584.1
Q6AGY2,UniRef50_A1R7M9,1.1.5.4,Bacteria,AAT88363.1
A0A0H2VKG8,UniRef50_A0A0H2VKG8,1.17.99.6,Bacteria,AAO05777.1
B7N6U1,UniRef50_Q31X75,1.18.1.-,Bacteria,CAR14202.1
Q8XS03,UniRef50_Q6NAI9,1.4.3.5,Bacteria,CAD17829.1
C1ELG5,UniRef50_Q81GF2,1.2.4.2,Bacteria,ACO26386.1
P37144,UniRef50_P37144,1.1.1.3,Bacteria,BAA40415.1
A4YGN0,UniRef50_A4YGN0,1.2.1.76,Archaea,ABP95582.1
B8DFX8,UniRef50_P54377,1.4.4.2,Bacteria,ACK39568.1
B3EP24,UniRef50_Q9F715,1.3.7.7,Bacteria,ACE05163.1
P94390,UniRef50_P94390,1.5.5.2,Bacteria,BAA08954.1
P94390,UniRef50_P94390,1.5.5.2,Bacteria,CAB12114.1
A1SSC6,UniRef50_Q8EAP2,1.1.1.38,Bacteria,ABM02391.1
B2HTC8,UniRef50_Q2S0M9,1.1.1.86,Bacteria,ACC55865.1
A4IWC0,UniRef50_A7NE97,1.2.1.70,Bacteria,ABO46222.1
A3Q1C6,UniRef50_A0QZY9,1.3.5.2,Bacteria,ABN98953.1
O52582,UniRef50_O52582,1.8.1.14,Bacteria,AAB97073.1
O52582,UniRef50_O52582,1.8.1.14,Bacteria,ABD30033.1
A3MD35,UniRef50_Q63LV9,1.4.1.21,Bacteria,ABO03049.1
Q97DK4,UniRef50_O05269,1.7.1.7,Bacteria,AAK81399.1
Q8CWK7,UniRef50_Q87L85,1.3.1.-; 1.3.1.91,Bacteria,AAO09847.2
A8FLB6,UniRef50_Q9PPM1,1.17.7.3,Bacteria,ABV52253.1
Q9KFH7,UniRef50_Q9KFH7,1.17.4.1,Bacteria,BAB04221.1
A4Y5I0,UniRef50_Q8EG21,1.5.1.5; 3.5.4.9,Bacteria,ABP75213.1
A3PXS9,UniRef50_A0QJ99,1.-.-.-,Bacteria,ABN97706.1
B4F1U6,UniRef50_P05989,1.1.1.86,Bacteria,CAR46480.1
Q89QW7,UniRef50_A7MIM0,1.17.7.4,Bacteria,BAC48272.1
A0R1V9,UniRef50_A0R1V9,1.11.1.15,Bacteria,ABK73669.1
A0R1V9,UniRef50_A0R1V9,1.11.1.15,Bacteria,AFP41215.1
Q9JWK3,UniRef50_Q9JXD7,1.1.5.4,Bacteria,CAM07634.1
B5YWZ7,UniRef50_P39185,1.9.6.1,Bacteria,ACI38621.1
Q492K3,UniRef50_P10370,1.1.1.23,Bacteria,AAZ41094.1
B1LET0,UniRef50_A8AGY5,1.5.1.50; 1.5.1.3,Bacteria,ACB19658.1
B1KND3,UniRef50_P59309,1.2.1.38,Bacteria,ACA84630.1
A4IQZ4,UniRef50_P58667,1.17.7.3,Bacteria,ABO67748.1
B4T6J8,UniRef50_B4EY23,1.3.8.13,Bacteria,ACF62136.1
Q28R10,UniRef50_Q2RWE4,1.17.7.3,Bacteria,ABD54852.1
Q99V39,UniRef50_Q2FI20,1.10.3.-,Bacteria,BAB57220.1
P13063,UniRef50_P13063,1.12.99.6,Bacteria,AAA23376.1
B0TGC2,UniRef50_B0TGC2,1.3.1.98,Bacteria,ABZ84618.1
Q92AH5,UniRef50_P25996,1.3.1.14,Bacteria,CAC97177.1
B0C474,UniRef50_Q44550,1.97.1.12,Bacteria,ABW27465.1
Q8YK97,UniRef50_Q8YK97,1.13.11.61,Bacteria,BAB77350.1
A1WLL3,UniRef50_Q52060,1.2.1.10,Bacteria,ABM58520.1
B1YLQ1,UniRef50_P54382,1.5.1.5; 3.5.4.9,Bacteria,ACB60384.1
Q2IMG0,UniRef50_Q9PEM3,1.2.1.41,Bacteria,ABC79989.1
Q6LSE4,UniRef50_Q6LSE4,1.1.5.3,Bacteria,CAG19782.1
A2SD47,UniRef50_A2SD47,1.2.1.70,Bacteria,ABM93486.1
Q87MN6,UniRef50_A7MH59,2.1.1.61; 1.5.-.-,Bacteria,BAC60458.1
A0ACX8,UniRef50_Q9RJH9,1.11.1.21,Bacteria,CAJ88333.1
B7LLD0,UniRef50_Q9KT58,4.2.1.17; 5.1.2.3; 1.1.1.35,Bacteria,CAQ88359.1
Q8XD64,UniRef50_Q8XD64,1.-.-.-,Bacteria,AAG58010.1
Q8XD64,UniRef50_Q8XD64,1.-.-.-,Bacteria,BAB37177.1
Q6HDT8,UniRef50_Q818M5,1.4.4.2,Bacteria,AAT62841.1
Q1BAR4,UniRef50_A1T6Z4,1.1.1.85,Bacteria,ABG08020.1
B2J2U6,UniRef50_Q9Z565,1.1.1.86,Bacteria,ACC82013.1
Q9I1M2,UniRef50_P09060,1.2.4.4,Bacteria,AAG05635.1
A8Z4V9,UniRef50_C8WR67,1.1.1.86,Bacteria,ABX30048.1
Q9ZGM4,UniRef50_Q96VT4,1.11.1.21,Bacteria,AAC64361.1
P54893,UniRef50_P54893,1.5.1.2,Bacteria,BAA05001.1
P54893,UniRef50_P54893,1.5.1.2,Bacteria,AAS80848.1
Q5HD73,UniRef50_Q4A054,1.-.-.-,Bacteria,AAW37268.1
F8GV06,UniRef50_F8GV06,1.1.1.-,Bacteria,AEI82560.1
Q12L99,UniRef50_P51696,1.5.1.5; 3.5.4.9,Bacteria,ABE55777.1
Q8X5Y4,UniRef50_Q8ZPR4,1.1.1.282,Bacteria,AAG56679.1
Q8X5Y4,UniRef50_Q8ZPR4,1.1.1.282,Bacteria,BAB35822.1
Q4ZVB9,UniRef50_Q3KFI8,1.13.11.54; 1.13.11.53,Bacteria,AAY36903.1
Q65D00,UniRef50_P42412,1.2.1.-; 1.2.1.27,Bacteria,AAU25685.1
